ANA_PUNTO_INGRESO	ANA_NUMERO_ANALISIS	NUMERO_ANALISIS	ANA_FECHA_ANALISIS	ANA_NUMERO_BOLETIN	ANA_CAMPO	ANA_LOTE	CAM_DESCRIPCION	ANA_ESPECIE	ANA_COSECHA	ECO_DESCRIPCION	ANA_CONTENIDO_PROTEICO	ANA_GRADO	ANA_FACTOR	ANA_IMPORTE_GASTOS	ANA_GLUTEN	ATI_PUNTO_INGRESO	ATI_NUMERO_ANALISIS	ATI_PUNTO_INGRESO_TICKET	ATI_NUMERO_TICKET	ATI_CERTIFICADO	NUMERO_TICKET	TIP_FECHA	TIP_KILOS_NETOS
1	109099	0001 00109099	01/04/2016	1386	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109099	21	18284	Sí	0021 0000018284	31/03/2016 12:00:00 AM	30190
1	109099	0001 00109099	01/04/2016	1386	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109099	21	18384	Sí	0021 0000018384	01/04/2016 12:00:00 AM	30720
1	109099	0001 00109099	01/04/2016	1386	7005		LA NEGRITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109099	21	18386	Sí	0021 0000018386	01/04/2016 12:00:00 AM	30920
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18104	Sí	0021 0000018104	29/03/2016 12:00:00 AM	30530
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18244	Sí	0021 0000018244	31/03/2016 12:00:00 AM	29495
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18288	Sí	0021 0000018288	31/03/2016 12:00:00 AM	30610
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18290	Sí	0021 0000018290	31/03/2016 12:00:00 AM	31160
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18292	Sí	0021 0000018292	31/03/2016 12:00:00 AM	30110
1	109106	0001 00109106	01/04/2016	1390	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			98,8700			1	109106	21	18390	Sí	0021 0000018390	01/04/2016 12:00:00 AM	29890
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18098	Sí	0021 0000018098	29/03/2016 12:00:00 AM	29570
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18100	Sí	0021 0000018100	29/03/2016 12:00:00 AM	27980
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18102	Sí	0021 0000018102	29/03/2016 12:00:00 AM	30420
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18106	Sí	0021 0000018106	29/03/2016 12:00:00 AM	29860
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18108	Sí	0021 0000018108	29/03/2016 12:00:00 AM	28850
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18110	Sí	0021 0000018110	29/03/2016 12:00:00 AM	28540
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18112	Sí	0021 0000018112	29/03/2016 12:00:00 AM	29460
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18146	Sí	0021 0000018146	30/03/2016 12:00:00 AM	31240
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18148	Sí	0021 0000018148	30/03/2016 12:00:00 AM	29750
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18150	Sí	0021 0000018150	30/03/2016 12:00:00 AM	29510
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18152	Sí	0021 0000018152	30/03/2016 12:00:00 AM	30070
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18196	Sí	0021 0000018196	30/03/2016 12:00:00 AM	30020
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18198	Sí	0021 0000018198	30/03/2016 12:00:00 AM	30060
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18200	Sí	0021 0000018200	30/03/2016 12:00:00 AM	31140
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18202	Sí	0021 0000018202	30/03/2016 12:00:00 AM	30510
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18204	Sí	0021 0000018204	30/03/2016 12:00:00 AM	30050
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18206	Sí	0021 0000018206	30/03/2016 12:00:00 AM	30170
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18208	Sí	0021 0000018208	30/03/2016 12:00:00 AM	30780
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18210	Sí	0021 0000018210	30/03/2016 12:00:00 AM	28680
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18248	Sí	0021 0000018248	31/03/2016 12:00:00 AM	29980
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18254	Sí	0021 0000018254	31/03/2016 12:00:00 AM	29400
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18256	Sí	0021 0000018256	31/03/2016 12:00:00 AM	30160
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18258	Sí	0021 0000018258	31/03/2016 12:00:00 AM	30140
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18286	Sí	0021 0000018286	31/03/2016 12:00:00 AM	29000
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18294	Sí	0021 0000018294	31/03/2016 12:00:00 AM	30420
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18296	Sí	0021 0000018296	31/03/2016 12:00:00 AM	30770
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18348	Sí	0021 0000018348	01/04/2016 12:00:00 AM	30020
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18350	Sí	0021 0000018350	01/04/2016 12:00:00 AM	30120
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18352	Sí	0021 0000018352	01/04/2016 12:00:00 AM	30880
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18388	Sí	0021 0000018388	01/04/2016 12:00:00 AM	31180
1	109110	0001 00109110	01/04/2016	1392	7006		LA ESTRELLA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109110	21	18392	Sí	0021 0000018392	01/04/2016 12:00:00 AM	30530
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75699	Sí	0001 0000075699	31/03/2016 12:00:00 AM	29595
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75701	Sí	0001 0000075701	31/03/2016 12:00:00 AM	28935
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75709	Sí	0001 0000075709	31/03/2016 12:00:00 AM	28524
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75723	Sí	0001 0000075723	31/03/2016 12:00:00 AM	30566
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75730	Sí	0001 0000075730	01/04/2016 12:00:00 AM	32437
1	109113	0001 00109113	01/04/2016	1731	7036		SALUD	SEPA	1516	SOJA COSECHA 15/16 E			99,7700			1	109113	1	75731	Sí	0001 0000075731	01/04/2016 12:00:00 AM	28431
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75697	Sí	0001 0000075697	31/03/2016 12:00:00 AM	27313
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75698	Sí	0001 0000075698	31/03/2016 12:00:00 AM	30984
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75717	Sí	0001 0000075717	31/03/2016 12:00:00 AM	30666
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75722	Sí	0001 0000075722	31/03/2016 12:00:00 AM	31767
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75725	Sí	0001 0000075725	01/04/2016 12:00:00 AM	37949
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75729	Sí	0001 0000075729	01/04/2016 12:00:00 AM	27121
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75737	Sí	0001 0000075737	01/04/2016 12:00:00 AM	6816
1	109114	0001 00109114	01/04/2016	1740	7039		J BAHILLO	SEPA	1516	SOJA COSECHA 15/16 E			98,9100			1	109114	1	75740	Sí	0001 0000075740	01/04/2016 12:00:00 AM	8000
1	109115	0001 00109115	01/04/2016	1739	7043		CASAL LA DELIA	SEPA	1516	SOJA COSECHA 15/16 E			99,6000			1	109115	1	75700	Sí	0001 0000075700	31/03/2016 12:00:00 AM	29850
1	109115	0001 00109115	01/04/2016	1739	7043		CASAL LA DELIA	SEPA	1516	SOJA COSECHA 15/16 E			99,6000			1	109115	1	75721	Sí	0001 0000075721	31/03/2016 12:00:00 AM	29372
1	109115	0001 00109115	01/04/2016	1739	7043		CASAL LA DELIA	SEPA	1516	SOJA COSECHA 15/16 E			99,6000			1	109115	1	75739	Sí	0001 0000075739	01/04/2016 12:00:00 AM	14626
1	109116	0001 00109116	01/04/2016	1741	7034		CIABATONE	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109116	1	75741	Sí	0001 0000075741	01/04/2016 12:00:00 AM	23744
1	109117	0001 00109117	30/03/2016	1186	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109117	21	18082	Sí	0021 0000018082	29/03/2016 12:00:00 AM	30930
1	109117	0001 00109117	30/03/2016	1186	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109117	21	18088	Sí	0021 0000018088	29/03/2016 12:00:00 AM	30440
1	109117	0001 00109117	30/03/2016	1186	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109117	21	18186	Sí	0021 0000018186	30/03/2016 12:00:00 AM	31200
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18084	Sí	0021 0000018084	29/03/2016 12:00:00 AM	29830
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18086	Sí	0021 0000018086	29/03/2016 12:00:00 AM	30680
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18140	Sí	0021 0000018140	30/03/2016 12:00:00 AM	31190
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18188	Sí	0021 0000018188	30/03/2016 12:00:00 AM	30150
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18190	Sí	0021 0000018190	30/03/2016 12:00:00 AM	30140
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18270	Sí	0021 0000018270	31/03/2016 12:00:00 AM	30130
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18272	Sí	0021 0000018272	31/03/2016 12:00:00 AM	29640
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18274	Sí	0021 0000018274	31/03/2016 12:00:00 AM	30150
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18276	Sí	0021 0000018276	31/03/2016 12:00:00 AM	28540
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18278	Sí	0021 0000018278	31/03/2016 12:00:00 AM	28830
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18346	Sí	0021 0000018346	01/04/2016 12:00:00 AM	28710
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18380	Sí	0021 0000018380	01/04/2016 12:00:00 AM	29990
1	109119	0001 00109119	01/04/2016	1382	7064		LA INESITA	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109119	21	18382	Sí	0021 0000018382	01/04/2016 12:00:00 AM	31290
1	109122	0001 00109122	01/04/2016	1736	1287		PALMIERI TEOFILO	SOJA	1516	SOJA COSECHA 15/16			96,6500			1	109122	1	75599	Sí	0001 0000075599	25/03/2016 12:00:00 AM	33770
1	109122	0001 00109122	01/04/2016	1736	1287		PALMIERI TEOFILO	SOJA	1516	SOJA COSECHA 15/16			96,6500			1	109122	1	75704	Sí	0001 0000075704	31/03/2016 12:00:00 AM	26553
1	109122	0001 00109122	01/04/2016	1736	1287		PALMIERI TEOFILO	SOJA	1516	SOJA COSECHA 15/16			96,6500			1	109122	1	75707	Sí	0001 0000075707	31/03/2016 12:00:00 AM	29321
1	109122	0001 00109122	01/04/2016	1736	1287		PALMIERI TEOFILO	SOJA	1516	SOJA COSECHA 15/16			96,6500			1	109122	1	75716	Sí	0001 0000075716	31/03/2016 12:00:00 AM	31490
1	109122	0001 00109122	01/04/2016	1736	1287		PALMIERI TEOFILO	SOJA	1516	SOJA COSECHA 15/16			96,6500			1	109122	1	75736	Sí	0001 0000075736	01/04/2016 12:00:00 AM	29999
1	109124	0001 00109124	31/03/2016	18138	565		CESAR DEMERGASSO (RUTA 51)	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109124	21	18138	Sí	0021 0000018138	30/03/2016 12:00:00 AM	30474
1	109125	0001 00109125	28/03/2016	1016	1289		GRANDA	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109125	21	17992	Sí	0021 0000017992	28/03/2016 12:00:00 AM	27334
1	109125	0001 00109125	28/03/2016	1016	1289		GRANDA	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109125	21	18016	Sí	0021 0000018016	28/03/2016 12:00:00 AM	28375
1	109126	0001 00109126	06/04/2016	1684	565		CESAR DEMERGASSO (RUTA 51)	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109126	1	75684	Sí	0001 0000075684	30/03/2016 12:00:00 AM	20538
1	109127	0001 00109127	31/03/2016	1080	7062		LA LUCAS	SEPA	1516	SOJA COSECHA 15/16 E			99,5000			1	109127	21	17970	Sí	0021 0000017970	26/03/2016 12:00:00 AM	29074
1	109127	0001 00109127	31/03/2016	1080	7062		LA LUCAS	SEPA	1516	SOJA COSECHA 15/16 E			99,5000			1	109127	21	18080	Sí	0021 0000018080	29/03/2016 12:00:00 AM	27640
1	109128	0001 00109128	31/03/2016	1972	7071		LA LUCAS	SEPA	1516	SOJA COSECHA 15/16 E			99,4000			1	109128	21	17972	Sí	0021 0000017972	26/03/2016 12:00:00 AM	25954
1	109130	0001 00109130	23/03/2016	1873	7079		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109130	21	17854	Sí	0021 0000017854	22/03/2016 12:00:00 AM	30590
1	109130	0001 00109130	23/03/2016	1873	7079		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109130	21	17856	Sí	0021 0000017856	22/03/2016 12:00:00 AM	30720
1	109130	0001 00109130	23/03/2016	1873	7079		EL SILENCIO	SEPA	1516	SOJA COSECHA 15/16 E			100,0000			1	109130	21	17872	Sí	0021 0000017872	23/03/2016 12:00:00 AM	30760
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17767	Sí	0021 0000017767	16/03/2016 12:00:00 AM	29740
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17769	Sí	0021 0000017769	16/03/2016 12:00:00 AM	29560
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17771	Sí	0021 0000017771	16/03/2016 12:00:00 AM	31020
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17773	Sí	0021 0000017773	16/03/2016 12:00:00 AM	30820
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17775	Sí	0021 0000017775	16/03/2016 12:00:00 AM	29920
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17777	Sí	0021 0000017777	16/03/2016 12:00:00 AM	30340
1	109140	0001 00109140	31/03/2016	13646	188		LAS MATRERAS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000			1	109140	21	17779	Sí	0021 0000017779	16/03/2016 12:00:00 AM	30380
1	109142	0001 00109142	23/03/2016	924	5613		LAS VIAS MERS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000		0,0000	1	109142	21	17922	Sí	0021 0000017922	23/03/2016 12:00:00 AM	27508
1	109142	0001 00109142	23/03/2016	924	5613		LAS VIAS MERS	MAIZ	1516	MAIZ COSECHA 15/16		2	100,0000		0,0000	1	109142	21	17924	Sí	0021 0000017924	23/03/2016 12:00:00 AM	29375
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18222	Sí	0021 0000018222	30/03/2016 12:00:00 AM	30740
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18322	Sí	0021 0000018322	31/03/2016 12:00:00 AM	30240
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18324	Sí	0021 0000018324	31/03/2016 12:00:00 AM	28008
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18344	Sí	0021 0000018344	31/03/2016 12:00:00 AM	28760
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18416	Sí	0021 0000018416	01/04/2016 12:00:00 AM	30680
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18418	Sí	0021 0000018418	01/04/2016 12:00:00 AM	28760
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18420	Sí	0021 0000018420	01/04/2016 12:00:00 AM	30248
1	109147	0001 00109147	01/04/2016	18440	5616		LA RITA	SOJA	1516	SOJA COSECHA 15/16			99,7900			1	109147	21	18440	Sí	0021 0000018440	01/04/2016 12:00:00 AM	26420
1	109148	0001 00109148	25/03/2016	19374	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			99,4000			1	109148	21	17934	Sí	0021 0000017934	25/03/2016 12:00:00 AM	29660
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	17936	Sí	0021 0000017936	25/03/2016 12:00:00 AM	30660
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	17938	Sí	0021 0000017938	25/03/2016 12:00:00 AM	30020
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	17940	Sí	0021 0000017940	25/03/2016 12:00:00 AM	30840
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	17982	Sí	0021 0000017982	26/03/2016 12:00:00 AM	30400
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	17984	Sí	0021 0000017984	26/03/2016 12:00:00 AM	27760
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18046	Sí	0021 0000018046	28/03/2016 12:00:00 AM	29293
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18048	Sí	0021 0000018048	28/03/2016 12:00:00 AM	30080
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18052	Sí	0021 0000018052	28/03/2016 12:00:00 AM	29800
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18126	Sí	0021 0000018126	29/03/2016 12:00:00 AM	30520
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18128	Sí	0021 0000018128	29/03/2016 12:00:00 AM	29360
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18130	Sí	0021 0000018130	29/03/2016 12:00:00 AM	29640
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18132	Sí	0021 0000018132	29/03/2016 12:00:00 AM	29220
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18134	Sí	0021 0000018134	29/03/2016 12:00:00 AM	26520
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18136	Sí	0021 0000018136	29/03/2016 12:00:00 AM	31500
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18218	Sí	0021 0000018218	30/03/2016 12:00:00 AM	28940
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18220	Sí	0021 0000018220	30/03/2016 12:00:00 AM	30640
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18224	Sí	0021 0000018224	30/03/2016 12:00:00 AM	29400
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18226	Sí	0021 0000018226	30/03/2016 12:00:00 AM	27900
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18228	Sí	0021 0000018228	30/03/2016 12:00:00 AM	29440
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18230	Sí	0021 0000018230	30/03/2016 12:00:00 AM	30260
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18332	Sí	0021 0000018332	31/03/2016 12:00:00 AM	28900
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18334	Sí	0021 0000018334	31/03/2016 12:00:00 AM	28560
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18336	Sí	0021 0000018336	31/03/2016 12:00:00 AM	30400
1	109149	0001 00109149	02/04/2016	1438	5157		EL ATALAYA	SOJA	1516	SOJA COSECHA 15/16			100,0000			1	109149	21	18338	Sí	0021 0000018338	31/03/2016 12:00:00 AM	29740
